"muniCd","Pref","City","JCCCd","WDCd","JCC_text","JCGCd","JCG_text","hamlogCd"
"32204","島根県","益田市","3204",,"益田市",,,
"32205","島根県","大田市","3205",,"大田市",,,
"32206","島根県","安来市","3206",,"安来市",,,
"32207","島根県","江津市","3207",,"江津市",,,
"32209","島根県","雲南市","3209",,"雲南市",,,
"32343","島根県","奥出雲町",,,,"32012","仁多郡","C"
"32386","島根県","飯南町",,,,"32003","飯石郡","F"
"32441","島根県","川本町",,,,"32004","邑智郡","C"
"32448","島根県","美郷町",,,,"32004","邑智郡","H"
"32449","島根県","邑南町",,,,"32004","邑智郡","I"
"32501","島根県","津和野町",,,,"32008","鹿足郡","C"
"32505","島根県","吉賀町",,,,"32008","鹿足郡","E"
"32525","島根県","海士町",,,,"32006","隠岐郡","D"
"32526","島根県","西ノ島町",,,,"32006","隠岐郡","G"
"32527","島根県","知夫村",,,,"32006","隠岐郡","B"
"32528","島根県","隠岐の島町",,,,"32006","隠岐郡","H"
"33100","岡山県","岡山市","3101",,"岡山市",,,
"33101","岡山県","岡山市 北区","3101","310101","岡山市",,,
"33102","岡山県","岡山市 中区","3101","310102","岡山市",,,
"33103","岡山県","岡山市 東区","3101","310103","岡山市",,,
"33104","岡山県","岡山市 南区","3101","310104","岡山市",,,
"33202","岡山県","倉敷市","3102",,"倉敷市",,,
"33203","岡山県","津山市","3103",,"津山市",,,
"33204","岡山県","玉野市","3104",,"玉野市",,,
"33205","岡山県","笠岡市","3107",,"笠岡市",,,
"33207","岡山県","井原市","3109",,"井原市",,,
"33208","岡山県","総社市","3110",,"総社市",,,
"33209","岡山県","高梁市","3111",,"高梁市",,,
"33210","岡山県","新見市","3112",,"新見市",,,
"33211","岡山県","備前市","3113",,"備前市",,,
"33212","岡山県","瀬戸内市","3114",,"瀬戸内市",,,
"33213","岡山県","赤磐市","3115",,"赤磐市",,,
"33214","岡山県","真庭市","3116",,"真庭市",,,
"33215","岡山県","美作市","3117",,"美作市",,,
"33216","岡山県","浅口市","3118",,"浅口市",,,
"33346","岡山県","和気町",,,,"31019","和気郡","B"
"33423","岡山県","早島町",,,,"31015","都窪郡","B"
"33445","岡山県","里庄町",,,,"31003","浅口郡","B"
"33461","岡山県","矢掛町",,,,"31006","小田郡","B"
"33586","岡山県","新庄村",,,,"31017","真庭郡","D"
"33606","岡山県","鏡野町",,,,"31016","苫田郡","E"
"33622","岡山県","勝央町",,,,"31007","勝田郡","D"
"33623","岡山県","奈義町",,,,"31007","勝田郡","B"
"33643","岡山県","西粟倉村",,,,"31001","英田郡","B"
"33663","岡山県","久米南町",,,,"31010","久米郡","D"
"33666","岡山県","美咲町",,,,"31010","久米郡","F"
"33681","岡山県","吉備中央町",,,,"31020","加賀郡","A"
"34100","広島県","広島市","3501",,"広島市",,,
"34101","広島県","広島市 中区","3501","350101","広島市",,,
"34102","広島県","広島市 東区","3501","350102","広島市",,,
"34103","広島県","広島市 南区","3501","350103","広島市",,,
"34104","広島県","広島市 西区","3501","350104","広島市",,,
"34105","広島県","広島市 安佐南区","3501","350105","広島市",,,
"34106","広島県","広島市 安佐北区","3501","350106","広島市",,,
"34107","広島県","広島市 安芸区","3501","350107","広島市",,,
"34108","広島県","広島市 佐伯区","3501","350108","広島市",,,
"34202","広島県","呉市","3502",,"呉市",,,
"34203","広島県","竹原市","3503",,"竹原市",,,
"34204","広島県","三原市","3504",,"三原市",,,
"34205","広島県","尾道市","3505",,"尾道市",,,
"34207","広島県","福山市","3508",,"福山市",,,
"34208","広島県","府中市","3509",,"府中市",,,
"34209","広島県","三次市","3510",,"三次市",,,
"34210","広島県","庄原市","3511",,"庄原市",,,
"34211","広島県","大竹市","3512",,"大竹市",,,
"34212","広島県","東広島市","3513",,"東広島市",,,
"34213","広島県","廿日市市","3514",,"廿日市市",,,
"34214","広島県","安芸高田市","3515",,"安芸高田市",,,
"34215","広島県","江田島市","3516",,"江田島市",,,
"34302","広島県","府中町",,,,"35001","安芸郡","H"
"34304","広島県","海田町",,,,"35001","安芸郡","C"
"34307","広島県","熊野町",,,,"35001","安芸郡","D"
"34309","広島県","坂町",,,,"35001","安芸郡","F"
"34368","広島県","安芸太田町",,,,"35016","山県郡","H"
"34369","広島県","北広島町",,,,"35016","山県郡","I"
"34431","広島県","大崎上島町",,,,"35010","豊田郡","K"
"34462","広島県","世羅町",,,,"35008","世羅郡","B"
"34545","広島県","神石高原町",,,,"35007","神石郡","E"
"35201","山口県","下関市","3302",,"下関市",,,
"35202","山口県","宇部市","3303",,"宇部市",,,
"35203","山口県","山口市","3301",,"山口市",,,
"35204","山口県","萩市","3304",,"萩市",,,
"35206","山口県","防府市","3306",,"防府市",,,
"35207","山口県","下松市","3307",,"下松市",,,
"35208","山口県","岩国市","3308",,"岩国市",,,
"35210","山口県","光市","3310",,"光市",,,
"35211","山口県","長門市","3311",,"長門市",,,
"35212","山口県","柳井市","3312",,"柳井市",,,
"35213","山口県","美祢市","3313",,"美祢市",,,
"35215","山口県","周南市","3315",,"周南市",,,
"35216","山口県","山陽小野田市","3316",,"山陽小野田市",,,
"35305","山口県","周防大島町",,,,"33003","大島郡","E"
"35321","山口県","和木町",,,,"33005","玖珂郡","E"
"35341","山口県","上関町",,,,"33006","熊毛郡","A"
"35343","山口県","田布施町",,,,"33006","熊毛郡","B"
"35344","山口県","平生町",,,,"33006","熊毛郡","E"
"35502","山口県","阿武町",,,,"33002","阿武郡","D"
"36201","徳島県","徳島市","3701",,"徳島市",,,
"36202","徳島県","鳴門市","3702",,"鳴門市",,,
"36203","徳島県","小松島市","3703",,"小松島市",,,
"36204","徳島県","阿南市","3704",,"阿南市",,,
"36205","徳島県","吉野川市","3705",,"吉野川市",,,
"36206","徳島県","阿波市","3706",,"阿波市",,,
"36207","徳島県","美馬市","3707",,"美馬市",,,
"36208","徳島県","三好市","3708",,"三好市",,,
"36301","徳島県","勝浦町",,,,"37005","勝浦郡","A"
"36302","徳島県","上勝町",,,,"37005","勝浦郡","B"
"36321","徳島県","佐那河内村",,,,"37008","名東郡","A"
"36341","徳島県","石井町",,,,"37007","名西郡","A"
"36342","徳島県","神山町",,,,"37007","名西郡","B"
"36368","徳島県","那賀町",,,,"37006","那賀郡","H"
"36383","徳島県","牟岐町",,,,"37004","海部郡","D"
"36387","徳島県","美波町",,,,"37004","海部郡","G"
"36388","徳島県","海陽町",,,,"37004","海部郡","H"
"36401","徳島県","松茂町",,,,"37002","板野郡","F"
"36402","徳島県","北島町",,,,"37002","板野郡","D"
"36403","徳島県","藍住町",,,,"37002","板野郡","A"
"36404","徳島県","板野町",,,,"37002","板野郡","B"
"36405","徳島県","上板町",,,,"37002","板野郡","C"
"36468","徳島県","つるぎ町",,,,"37009","美馬郡","H"
"36489","徳島県","東みよし町",,,,"37010","三好郡","I"
"37201","香川県","高松市","3601",,"高松市",,,
"37202","香川県","丸亀市","3602",,"丸亀市",,,
"37203","香川県","坂出市","3603",,"坂出市",,,
"37204","香川県","善通寺市","3604",,"善通寺市",,,
"37205","香川県","観音寺市","3605",,"観音寺市",,,
"37206","香川県","さぬき市","3606",,"さぬき市",,,
"37207","香川県","東かがわ市","3607",,"東かがわ市",,,
"37208","香川県","三豊市","3608",,"三豊市",,,
"37322","香川県","土庄町",,,,"36005","小豆郡","C"
"37324","香川県","小豆島町",,,,"36005","小豆郡","D"
"37341","香川県","三木町",,,,"36004","木田郡","B"
"37364","香川県","直島町",,,,"36003","香川郡","C"
"37386","香川県","宇多津町",,,,"36001","綾歌郡","C"
"37387","香川県","綾川町",,,,"36001","綾歌郡","G"
"37403","香川県","琴平町",,,,"36006","仲多度郡","A"
"37404","香川県","多度津町",,,,"36006","仲多度郡","B"
"37406","香川県","まんのう町",,,,"36006","仲多度郡","F"
"38201","愛媛県","松山市","3801",,"松山市",,,
"38202","愛媛県","今治市","3802",,"今治市",,,
"38203","愛媛県","宇和島市","3803",,"宇和島市",,,
"38204","愛媛県","八幡浜市","3804",,"八幡浜市",,,
"38205","愛媛県","新居浜市","3805",,"新居浜市",,,
"38206","愛媛県","西条市","3806",,"西条市",,,
"38207","愛媛県","大洲市","3807",,"大洲市",,,
"38210","愛媛県","伊予市","3810",,"伊予市",,,
"38213","愛媛県","四国中央市","3813",,"四国中央市",,,
"38214","愛媛県","西予市","3814",,"西予市",,,
"38215","愛媛県","東温市","3815",,"東温市",,,
"38356","愛媛県","上島町",,,,"38003","越智郡","P"
"38386","愛媛県","久万高原町",,,,"38005","上浮穴郡","F"
"38401","愛媛県","松前町",,,,"38001","伊予郡","B"
"38402","愛媛県","砥部町",,,,"38001","伊予郡","C"
"38422","愛媛県","内子町",,,,"38006","喜多郡","D"
"38442","愛媛県","伊方町",,,,"38010","西宇和郡","B"
"38484","愛媛県","松野町",,,,"38007","北宇和郡","F"
"38488","愛媛県","鬼北町",,,,"38007","北宇和郡","G"
"38506","愛媛県","愛南町",,,,"38012","南宇和郡","F"
"39201","高知県","高知市","3901",,"高知市",,,
"39202","高知県","室戸市","3902",,"室戸市",,,
"39203","高知県","安芸市","3903",,"安芸市",,,
"39204","高知県","南国市","3909",,"南国市",,,
"39205","高知県","土佐市","3904",,"土佐市",,,
"39206","高知県","須崎市","3905",,"須崎市",,,
"39208","高知県","宿毛市","3907",,"宿毛市",,,
"39209","高知県","土佐清水市","3908",,"土佐清水市",,,
"39210","高知県","四万十市","3910",,"四万十市",,,
"39211","高知県","香南市","3911",,"香南市",,,
"39212","高知県","香美市","3912",,"香美市",,,
"39301","高知県","東洋町",,,,"39002","安芸郡","G"
"39302","高知県","奈半利町",,,,"39002","安芸郡","C"
"39303","高知県","田野町",,,,"39002","安芸郡","B"
"39304","高知県","安田町",,,,"39002","安芸郡","D"
"39305","高知県","北川村",,,,"39002","安芸郡","E"
"39306","高知県","馬路村",,,,"39002","安芸郡","A"
"39307","高知県","芸西村",,,,"39002","安芸郡","F"
"39341","高知県","本山町",,,,"39006","長岡郡","B"
"39344","高知県","大豊町",,,,"39006","長岡郡","A"
"39363","高知県","土佐町",,,,"39005","土佐郡","D"
"39364","高知県","大川村",,,,"39005","土佐郡","C"
"39386","高知県","いの町",,,,"39001","吾川郡","F"
"39387","高知県","仁淀川町",,,,"39001","吾川郡","G"
"39401","高知県","中土佐町",,,,"39004","高岡郡","E"
"39402","高知県","佐川町",,,,"39004","高岡郡","B"
"39403","高知県","越知町",,,,"39004","高岡郡","C"
"39405","高知県","梼原町",,,,"39004","高岡郡","J"
"39410","高知県","日高村",,,,"39004","高岡郡","I"
"39411","高知県","津野町",,,,"39004","高岡郡","K"
"39412","高知県","四万十町",,,,"39004","高岡郡","L"
"39424","高知県","大月町",,,,"39007","幡多郡","E"
"39427","高知県","三原村",,,,"39007","幡多郡","C"
"39428","高知県","黒潮町",,,,"39007","幡多郡","H"
"40100","福岡県","北九州市","4021",,"北九州市",,,
"40101","福岡県","北九州市 門司区","4021","402101","北九州市",,,
"40103","福岡県","北九州市 若松区","4021","402102","北九州市",,,
"40105","福岡県","北九州市 戸畑区","4021","402103","北九州市",,,
"40106","福岡県","北九州市 小倉北区","4021","402104","北九州市",,,
"40107","福岡県","北九州市 小倉南区","4021","402105","北九州市",,,
"40108","福岡県","北九州市 八幡東区","4021","402106","北九州市",,,
"40109","福岡県","北九州市 八幡西区","4021","402107","北九州市",,,
"40130","福岡県","福岡市","4001",,"福岡市",,,
"40131","福岡県","福岡市 東区","4001","400101","福岡市",,,
"40132","福岡県","福岡市 博多区","4001","400102","福岡市",,,
"40133","福岡県","福岡市 中央区","4001","400103","福岡市",,,
"40134","福岡県","福岡市 南区","4001","400104","福岡市",,,
"40135","福岡県","福岡市 西区","4001","400105","福岡市",,,
"40136","福岡県","福岡市 城南区","4001","400106","福岡市",,,
"40137","福岡県","福岡市 早良区","4001","400107","福岡市",,,
"40202","福岡県","大牟田市","4008",,"大牟田市",,,
"40203","福岡県","久留米市","4007",,"久留米市",,,
"40204","福岡県","直方市","4009",,"直方市",,,
"40205","福岡県","飯塚市","4010",,"飯塚市",,,
"40206","福岡県","田川市","4011",,"田川市",,,
"40207","福岡県","柳川市","4012",,"柳川市",,,
"40210","福岡県","八女市","4015",,"八女市",,,
"40211","福岡県","筑後市","4016",,"筑後市",,,
"40212","福岡県","大川市","4017",,"大川市",,,
"40213","福岡県","行橋市","4018",,"行橋市",,,
"40214","福岡県","豊前市","4019",,"豊前市",,,
"40215","福岡県","中間市","4020",,"中間市",,,
"40216","福岡県","小郡市","4022",,"小郡市",,,
"40217","福岡県","筑紫野市","4024",,"筑紫野市",,,
"40218","福岡県","春日市","4023",,"春日市",,,
"40219","福岡県","大野城市","4025",,"大野城市",,,
"40220","福岡県","宗像市","4026",,"宗像市",,,
"40221","福岡県","太宰府市","4027",,"太宰府市",,,
"40223","福岡県","古賀市","4029",,"古賀市",,,
"40224","福岡県","福津市","4030",,"福津市",,,
"40225","福岡県","うきは市","4031",,"うきは市",,,
"40226","福岡県","宮若市","4032",,"宮若市",,,
"40227","福岡県","嘉麻市","4033",,"嘉麻市",,,
"40228","福岡県","朝倉市","4034",,"朝倉市",,,
"40229","福岡県","みやま市","4035",,"みやま市",,,
"40230","福岡県","糸島市","4036",,"糸島市",,,
"40231","福岡県","那珂川市","4037",,"那珂川市",,,
"40341","福岡県","宇美町",,,,"40005","糟屋郡","A"
"40342","福岡県","篠栗町",,,,"40005","糟屋郡","D"
"40343","福岡県","志免町",,,,"40005","糟屋郡","E"
"40344","福岡県","須恵町",,,,"40005","糟屋郡","H"
"40345","福岡県","新宮町",,,,"40005","糟屋郡","F"
"40348","福岡県","久山町",,,,"40005","糟屋郡","G"
"40349","福岡県","粕屋町",,,,"40005","糟屋郡","B"
"40381","福岡県","芦屋町",,,,"40004","遠賀郡","A"
"40382","福岡県","水巻町",,,,"40004","遠賀郡","D"
"40383","福岡県","岡垣町",,,,"40004","遠賀郡","B"
"40384","福岡県","遠賀町",,,,"40004","遠賀郡","C"
"40401","福岡県","小竹町",,,,"40007","鞍手郡","A"
"40402","福岡県","鞍手町",,,,"40007","鞍手郡","B"
"40421","福岡県","桂川町",,,,"40006","嘉穂郡","C"
"40447","福岡県","筑前町",,,,"40001","朝倉郡","G"
"40448","福岡県","東峰村",,,,"40001","朝倉郡","H"
"40503","福岡県","大刀洗町",,,,"40012","三井郡","B"
"40522","福岡県","大木町",,,,"40014","三潴郡","A"
"40544","福岡県","広川町",,,,"40018","八女郡","B"
"40601","福岡県","香春町",,,,"40009","田川郡","F"
"40602","福岡県","添田町",,,,"40009","田川郡","I"
"40604","福岡県","糸田町",,,,"40009","田川郡","C"
"40605","福岡県","川崎町",,,,"40009","田川郡","H"
"40608","福岡県","大任町",,,,"40009","田川郡","D"
"40609","福岡県","赤村",,,,"40009","田川郡","A"
"40610","福岡県","福智町",,,,"40009","田川郡","J"
"40621","福岡県","苅田町",,,,"40015","京都郡","B"
"40625","福岡県","みやこ町",,,,"40015","京都郡","E"
"40642","福岡県","吉富町",,,,"40011","築上郡","B"
"40646","福岡県","上毛町",,,,"40011","築上郡","F"
"40647","福岡県","築上町",,,,"40011","築上郡","G"
"41201","佐賀県","佐賀市","4101",,"佐賀市",,,
"41202","佐賀県","唐津市","4102",,"唐津市",,,
"41203","佐賀県","鳥栖市","4103",,"鳥栖市",,,
"41204","佐賀県","多久市","4104",,"多久市",,,
"41205","佐賀県","伊万里市","4105",,"伊万里市",,,
"41206","佐賀県","武雄市","4106",,"武雄市",,,
"41207","佐賀県","鹿島市","4107",,"鹿島市",,,
"41208","佐賀県","小城市","4108",,"小城市",,,
"41209","佐賀県","嬉野市","4109",,"嬉野市",,,
"41210","佐賀県","神埼市","4110",,"神埼市",,,
"41327","佐賀県","吉野ヶ里町",,,,"41002","神埼郡","G"
"41341","佐賀県","基山町",,,,"41008","三養基郡","C"
"41345","佐賀県","上峰町",,,,"41008","三養基郡","A"
"41346","佐賀県","みやき町",,,,"41008","三養基郡","F"
"41387","佐賀県","玄海町",,,,"41006","東松浦郡","D"
"41401","佐賀県","有田町",,,,"41005","西松浦郡","A"
"41423","佐賀県","大町町",,,,"41003","杵島郡","B"
"41424","佐賀県","江北町",,,,"41003","杵島郡","D"
"41425","佐賀県","白石町",,,,"41003","杵島郡","G"
"41441","佐賀県","太良町",,,,"41007","藤津郡","C"
"42201","長崎県","長崎市","4201",,"長崎市",,,
"42202","長崎県","佐世保市","4202",,"佐世保市",,,
"42203","長崎県","島原市","4203",,"島原市",,,
"42204","長崎県","諫早市","4204",,"諫早市",,,
"42205","長崎県","大村市","4205",,"大村市",,,
"42207","長崎県","平戸市","4207",,"平戸市",,,
"42208","長崎県","松浦市","4208",,"松浦市",,,
"42209","長崎県","対馬市","4209",,"対馬市",,,
"42210","長崎県","壱岐市","4210",,"壱岐市",,,
"42211","長崎県","五島市","4211",,"五島市",,,
"42212","長崎県","西海市","4212",,"西海市",,,
"42213","長崎県","雲仙市","4213",,"雲仙市",,,
"42214","長崎県","南島原市","4214",,"南島原市",,,
"42307","長崎県","長与町",,,,"42006","西彼杵郡","O"
"42308","長崎県","時津町",,,,"42006","西彼杵郡","N"
"42321","長崎県","東彼杵町",,,,"42007","東彼杵郡","C"
"42322","長崎県","川棚町",,,,"42007","東彼杵郡","A"
"42323","長崎県","波佐見町",,,,"42007","東彼杵郡","B"
"42383","長崎県","小値賀町",,,,"42004","北松浦郡","D"
"42391","長崎県","佐々町",,,,"42004","北松浦郡","E"
"42411","長崎県","新上五島町",,,,"42009","南松浦郡","K"
"43100","熊本県","熊本市","4301",,"熊本市",,,
"43101","熊本県","熊本市 中央区","4301","430101","熊本市",,,
"43102","熊本県","熊本市 東区","4301","430102","熊本市",,,
"43103","熊本県","熊本市 西区","4301","430103","熊本市",,,
"43104","熊本県","熊本市 南区","4301","430104","熊本市",,,
"43105","熊本県","熊本市 北区","4301","430105","熊本市",,,
"43202","熊本県","八代市","4302",,"八代市",,,
"43203","熊本県","人吉市","4303",,"人吉市",,,
"43204","熊本県","荒尾市","4304",,"荒尾市",,,
"43205","熊本県","水俣市","4305",,"水俣市",,,
"43206","熊本県","玉名市","4306",,"玉名市",,,
"43208","熊本県","山鹿市","4308",,"山鹿市",,,
"43210","熊本県","菊池市","4310",,"菊池市",,,
"43211","熊本県","宇土市","4311",,"宇土市",,,
"43212","熊本県","上天草市","4312",,"上天草市",,,
"43213","熊本県","宇城市","4313",,"宇城市",,,
"43214","熊本県","阿蘇市","4314",,"阿蘇市",,,
"43215","熊本県","天草市","4315",,"天草市",,,
"43216","熊本県","合志市","4316",,"合志市",,,
"43348","熊本県","美里町",,,,"43009","下益城郡","H"
"43364","熊本県","玉東町",,,,"43010","玉名郡","B"
"43367","熊本県","南関町",,,,"43010","玉名郡","G"
"43368","熊本県","長洲町",,,,"43010","玉名郡","E"
"43369","熊本県","和水町",,,,"43010","玉名郡","I"
"43403","熊本県","大津町",,,,"43007","菊池郡","G"
"43404","熊本県","菊陽町",,,,"43007","菊池郡","A"
"43423","熊本県","南小国町",,,,"43002","阿蘇郡","F"
"43424","熊本県","小国町",,,,"43002","阿蘇郡","C"
"43425","熊本県","産山村",,,,"43002","阿蘇郡","B"
"43428","熊本県","高森町",,,,"43002","阿蘇郡","I"
"43432","熊本県","西原村",,,,"43002","阿蘇郡","K"
"43433","熊本県","南阿蘇村",,,,"43002","阿蘇郡","M"
"43441","熊本県","御船町",,,,"43005","上益城郡","E"
"43442","熊本県","嘉島町",,,,"43005","上益城郡","A"
"43443","熊本県","益城町",,,,"43005","上益城郡","D"
"43444","熊本県","甲佐町",,,,"43005","上益城郡","C"
"43447","熊本県","山都町",,,,"43005","上益城郡","G"
"43468","熊本県","氷川町",,,,"43012","八代郡","H"
"43482","熊本県","芦北町",,,,"43001","葦北郡","C"
"43484","熊本県","津奈木町",,,,"43001","葦北郡","B"
"43501","熊本県","錦町",,,,"43008","球磨郡","F"
"43505","熊本県","多良木町",,,,"43008","球磨郡","E"
"43506","熊本県","湯前町",,,,"43008","球磨郡","K"
"43507","熊本県","水上村",,,,"43008","球磨郡","H"
"43510","熊本県","相良村",,,,"43008","球磨郡","M"
"43511","熊本県","五木村",,,,"43008","球磨郡","A"
"43512","熊本県","山江村",,,,"43008","球磨郡","J"
"43513","熊本県","球磨村",,,,"43008","球磨郡","L"
"43514","熊本県","あさぎり町",,,,"43008","球磨郡","N"
"43531","熊本県","苓北町",,,,"43003","天草郡","M"
"44201","大分県","大分市","4401",,"大分市",,,
"44202","大分県","別府市","4402",,"別府市",,,
"44203","大分県","中津市","4403",,"中津市",,,
"44204","大分県","日田市","4404",,"日田市",,,
"44205","大分県","佐伯市","4405",,"佐伯市",,,
"44206","大分県","臼杵市","4406",,"臼杵市",,,
"44207","大分県","津久見市","4407",,"津久見市",,,
"44208","大分県","竹田市","4408",,"竹田市",,,
"44209","大分県","豊後高田市","4410",,"豊後高田市",,,
"44210","大分県","杵築市","4411",,"杵築市",,,
"44211","大分県","宇佐市","4412",,"宇佐市",,,
"44212","大分県","豊後大野市","4413",,"豊後大野市",,,
"44213","大分県","由布市","4414",,"由布市",,,
"44214","大分県","国東市","4415",,"国東市",,,
"44322","大分県","姫島村",,,,"44010","東国東郡","A"
"44341","大分県","日出町",,,,"44009","速見郡","A"
"44461","大分県","九重町",,,,"44005","玖珠郡","B"
"44462","大分県","玖珠町",,,,"44005","玖珠郡","A"
"45201","宮崎県","宮崎市","4501",,"宮崎市",,,
"45202","宮崎県","都城市","4502",,"都城市",,,
"45203","宮崎県","延岡市","4503",,"延岡市",,,
"45204","宮崎県","日南市","4504",,"日南市",,,
"45205","宮崎県","小林市","4505",,"小林市",,,
"45206","宮崎県","日向市","4506",,"日向市",,,
"45207","宮崎県","串間市","4507",,"串間市",,,
"45208","宮崎県","西都市","4508",,"西都市",,,
"45209","宮崎県","えびの市","4509",,"えびの市",,,
"45341","宮崎県","三股町",,,,"45001","北諸県郡","B"
"45361","宮崎県","高原町",,,,"45004","西諸県郡","A"
"45382","宮崎県","国富町",,,,"45006","東諸県郡","B"
"45383","宮崎県","綾町",,,,"45006","東諸県郡","A"
"45401","宮崎県","高鍋町",,,,"45002","児湯郡","B"
"45402","宮崎県","新富町",,,,"45002","児湯郡","E"
"45403","宮崎県","西米良村",,,,"45002","児湯郡","F"
"45404","宮崎県","木城町",,,,"45002","児湯郡","D"
"45405","宮崎県","川南町",,,,"45002","児湯郡","A"
"45406","宮崎県","都農町",,,,"45002","児湯郡","C"
"45421","宮崎県","門川町",,,,"45005","東臼杵郡","B"
"45429","宮崎県","諸塚村",,,,"45005","東臼杵郡","J"
"45430","宮崎県","椎葉村",,,,"45005","東臼杵郡","H"
"45431","宮崎県","美郷町",,,,"45005","東臼杵郡","K"
"45441","宮崎県","高千穂町",,,,"45003","西臼杵郡","B"
"45442","宮崎県","日之影町",,,,"45003","西臼杵郡","C"
"45443","宮崎県","五ヶ瀬町",,,,"45003","西臼杵郡","A"
"46201","鹿児島県",,"4601",,"鹿児島市",,,
"46203","鹿児島県","鹿屋市","4603",,"鹿屋市",,,
"46204","鹿児島県","枕崎市","4604",,"枕崎市",,,
"46206","鹿児島県","阿久根市","4606",,"阿久根市",,,
"46208","鹿児島県","出水市","4607",,"出水市",,,
"46210","鹿児島県","指宿市","4610",,"指宿市",,,
"46213","鹿児島県","西之表市","4614",,"西之表市",,,
"46214","鹿児島県","垂水市","4615",,"垂水市",,,
"46215","鹿児島県","薩摩川内市","4616",,"薩摩川内市",,,
"46216","鹿児島県","日置市","4617",,"日置市",,,
"46217","鹿児島県","曽於市","4618",,"曽於市",,,
"46218","鹿児島県","霧島市","4619",,"霧島市",,,
"46219","鹿児島県","いちき串木野市","4620",,"いちき串木野市",,,
"46220","鹿児島県","南さつま市","4621",,"南さつま市",,,
"46221","鹿児島県","志布志市","4622",,"志布志市",,,
"46222","鹿児島県","奄美市","4623",,"奄美市",,,
"46223","鹿児島県","南九州市","4624",,"南九州市",,,
"46224","鹿児島県","伊佐市","4625",,"伊佐市",,,
"46225","鹿児島県","姶良市","4626",,"姶良市",,,
"46303","鹿児島県","三島村",,,,"46006","鹿児島郡","B"
"46304","鹿児島県","十島村",,,,"46006","鹿児島郡","D"
"46392","鹿児島県","さつま町",,,,"46010","薩摩郡","L"
"46404","鹿児島県","長島町",,,,"46003","出水郡","D"
"46452","鹿児島県","湧水町",,,,"46001","姶良郡","L"
"46468","鹿児島県","大崎町",,,,"46011","曽於郡","D"
"46482","鹿児島県","東串良町",,,,"46008","肝属郡","G"
"46490","鹿児島県","錦江町",,,,"46008","肝属郡","J"
"46491","鹿児島県","南大隅町",,,,"46008","肝属郡","K"
"46492","鹿児島県","肝付町",,,,"46008","肝属郡","L"
"46501","鹿児島県","中種子町",,,,"46009","熊毛郡","C"
"46502","鹿児島県","南種子町",,,,"46009","熊毛郡","A"
"46505","鹿児島県","屋久島町",,,,"46009","熊毛郡","E"
"46523","鹿児島県","大和村",,,,"46005","大島郡","M"
"46524","鹿児島県","宇検村",,,,"46005","大島郡","F"
"46525","鹿児島県","瀬戸内町",,,,"46005","大島郡","J"
"46527","鹿児島県","龍郷町",,,,"46005","大島郡","K"
"46529","鹿児島県","喜界町",,,,"46005","大島郡","H"
"46530","鹿児島県","徳之島町",,,,"46005","大島郡","L"
"46531","鹿児島県","天城町",,,,"46005","大島郡","D"
"46532","鹿児島県","伊仙町",,,,"46005","大島郡","E"
"46533","鹿児島県","和泊町",,,,"46005","大島郡","C"
"46534","鹿児島県","知名町",,,,"46005","大島郡","A"
"46535","鹿児島県","与論町",,,,"46005","大島郡","B"
"47201","沖縄県","那覇市","4701",,"那覇市",,,
"47205","沖縄県","宜野湾市","4706",,"宜野湾市",,,
"47207","沖縄県","石垣市","4704",,"石垣市",,,
"47208","沖縄県","浦添市","4709",,"浦添市",,,
"47209","沖縄県","名護市","4708",,"名護市",,,
"47210","沖縄県","糸満市","4710",,"糸満市",,,
"47211","沖縄県","沖縄市","4711",,"沖縄市",,,
"47212","沖縄県","豊見城市","4712",,"豊見城市",,,
"47213","沖縄県","うるま市","4713",,"うるま市",,,
"47214","沖縄県","宮古島市","4714",,"宮古島市",,,
"47215","沖縄県","南城市","4715",,"南城市",,,
"47301","沖縄県","国頭村",,,,"47001","国頭郡","H"
"47302","沖縄県","大宜味村",,,,"47001","国頭郡","B"
"47303","沖縄県","東村",,,,"47001","国頭郡","G"
"47306","沖縄県","今帰仁村",,,,"47001","国頭郡","F"
"47308","沖縄県","本部町",,,,"47001","国頭郡","I"
"47311","沖縄県","恩納村",,,,"47001","国頭郡","C"
"47313","沖縄県","宜野座村",,,,"47001","国頭郡","D"
"47314","沖縄県","金武町",,,,"47001","国頭郡","E"
"47315","沖縄県","伊江村",,,,"47001","国頭郡","A"
"47324","沖縄県","読谷村",,,,"47003","中頭郡","G"
"47325","沖縄県","嘉手納町",,,,"47003","中頭郡","B"
"47326","沖縄県","北谷町",,,,"47003","中頭郡","D"
"47327","沖縄県","北中城村",,,,"47003","中頭郡","C"
"47328","沖縄県","中城村",,,,"47003","中頭郡","E"
"47329","沖縄県","西原町",,,,"47003","中頭郡","F"
"47348","沖縄県","与那原町",,,,"47002","島尻郡","P"
"47350","沖縄県","南風原町",,,,"47002","島尻郡","N"
"47353","沖縄県","渡嘉敷村",,,,"47002","島尻郡","K"
"47354","沖縄県","座間味村",,,,"47002","島尻郡","R"
"47355","沖縄県","粟国村",,,,"47002","島尻郡","A"
"47356","沖縄県","渡名喜村",,,,"47002","島尻郡","L"
"47357","沖縄県","南大東村",,,,"47002","島尻郡","O"
"47358","沖縄県","北大東村",,,,"47002","島尻郡","E"
"47359","沖縄県","伊平屋村",,,,"47002","島尻郡","C"
"47360","沖縄県","伊是名村",,,,"47002","島尻郡","B"
